slight,none,slight,slight,none,none,none,none,slight,none,none,none,slight,slight,slight,slight,slight,slight,none,none,none,none,moderate,slight,none,moderate,none,slight,moderate,slight,complete,slight,extensive,none,slight,none,none,slight,moderate,slight,slight,slight,moderate,none,none,slight,slight,complete,slight,slight,slight,slight,moderate,complete,slight,slight,moderate,slight,slight,slight,slight,slight,slight,slight,complete,complete,none,moderate,slight,complete,complete,slight,slight,slight,extensive,slight,slight
slight,none,none,none,none,none,none,none,slight,none,none,slight,none,slight,none,slight,none,slight,none,slight,none,none,slight,slight,none,slight,none,slight,extensive,slight,moderate,slight,slight,none,slight,none,slight,slight,slight,extensive,extensive,moderate,extensive,none,slight,complete,moderate,complete,slight,moderate,slight,slight,slight,moderate,slight,none,slight,moderate,slight,slight,slight,slight,slight,none,complete,complete,moderate,moderate,none,extensive,complete,extensive,slight,none,complete,none,none
slight,none,extensive,slight,slight,slight,none,slight,slight,slight,none,slight,moderate,slight,extensive,moderate,none,slight,none,none,none,none,moderate,extensive,none,moderate,none,extensive,extensive,slight,slight,slight,slight,none,moderate,slight,extensive,complete,slight,slight,moderate,none,slight,none,slight,none,moderate,complete,slight,moderate,extensive,slight,moderate,slight,slight,slight,slight,moderate,slight,moderate,slight,slight,complete,slight,complete,complete,none,moderate,slight,complete,complete,complete,complete,slight,complete,moderate,moderate
slight,none,slight,none,none,none,none,none,slight,none,slight,none,slight,slight,none,slight,none,none,none,none,none,none,slight,none,none,extensive,none,slight,complete,slight,complete,moderate,moderate,slight,moderate,slight,slight,slight,moderate,extensive,moderate,extensive,slight,slight,slight,slight,moderate,moderate,slight,moderate,slight,slight,moderate,complete,slight,slight,complete,extensive,extensive,complete,slight,extensive,slight,slight,extensive,slight,none,slight,moderate,complete,complete,slight,extensive,slight,moderate,slight,moderate
none,none,none,none,none,none,none,slight,slight,none,none,none,none,none,slight,slight,none,slight,none,none,none,none,slight,slight,none,slight,none,slight,complete,none,complete,slight,slight,none,moderate,none,slight,slight,slight,slight,slight,slight,slight,none,slight,none,slight,complete,none,slight,slight,slight,slight,moderate,slight,slight,slight,slight,moderate,moderate,extensive,extensive,slight,none,complete,complete,none,slight,slight,complete,complete,none,none,none,complete,none,slight
none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,slight,none,none,slight,none,slight,none,slight,none,none,moderate,complete,slight,extensive,none,slight,none,extensive,slight,slight,slight,slight,slight,slight,slight,slight,none,slight,none,slight,moderate,none,slight,slight,slight,complete,complete,moderate,slight,slight,slight,slight,slight,extensive,slight,extensive,slight,complete,complete,slight,slight,slight,complete,complete,moderate,moderate,none,complete,slight,slight
extensive,slight,slight,none,none,none,none,none,extensive,slight,slight,slight,slight,slight,slight,slight,slight,moderate,none,none,slight,none,slight,slight,none,moderate,none,complete,complete,complete,complete,complete,complete,extensive,extensive,slight,slight,moderate,moderate,extensive,moderate,complete,moderate,none,slight,slight,extensive,complete,slight,slight,moderate,slight,complete,extensive,moderate,complete,moderate,moderate,moderate,moderate,moderate,extensive,moderate,slight,complete,complete,slight,moderate,moderate,complete,complete,extensive,extensive,slight,complete,extensive,complete
slight,slight,slight,slight,slight,slight,none,none,slight,slight,slight,slight,slight,moderate,moderate,slight,slight,moderate,none,none,none,none,slight,slight,none,slight,slight,moderate,slight,extensive,extensive,moderate,slight,slight,none,slight,slight,moderate,slight,slight,slight,slight,slight,none,slight,slight,none,none,none,none,slight,moderate,extensive,extensive,slight,slight,extensive,slight,slight,slight,moderate,slight,slight,none,slight,extensive,none,slight,none,complete,complete,moderate,none,none,extensive,slight,slight
slight,none,slight,none,none,none,none,none,slight,slight,slight,slight,slight,slight,slight,slight,slight,moderate,slight,none,slight,none,moderate,slight,slight,extensive,none,complete,complete,slight,complete,moderate,complete,slight,extensive,none,extensive,moderate,extensive,extensive,slight,extensive,slight,slight,slight,complete,extensive,complete,slight,extensive,slight,extensive,complete,complete,extensive,complete,complete,complete,complete,moderate,extensive,complete,slight,none,complete,complete,slight,complete,slight,complete,complete,slight,moderate,none,complete,none,slight
slight,none,slight,none,none,none,none,slight,slight,none,slight,none,moderate,slight,slight,none,slight,slight,none,none,none,none,slight,slight,slight,extensive,none,slight,complete,slight,complete,slight,slight,slight,extensive,none,slight,moderate,slight,slight,moderate,slight,extensive,slight,slight,slight,moderate,complete,slight,extensive,complete,complete,complete,complete,moderate,moderate,complete,extensive,extensive,extensive,moderate,complete,complete,moderate,complete,complete,slight,extensive,moderate,complete,complete,slight,slight,slight,complete,slight,moderate
none,none,slight,none,none,none,none,none,slight,none,none,slight,slight,slight,slight,slight,complete,slight,none,none,none,none,moderate,moderate,none,complete,none,slight,complete,slight,moderate,slight,slight,none,none,slight,slight,slight,none,none,none,none,slight,none,slight,none,slight,complete,none,slight,slight,slight,complete,complete,slight,slight,moderate,slight,moderate,slight,none,slight,slight,none,extensive,complete,slight,slight,none,extensive,extensive,slight,slight,none,complete,none,slight
slight,none,slight,none,none,none,none,none,slight,none,none,none,none,none,slight,slight,none,slight,none,none,none,none,slight,none,none,none,none,extensive,none,slight,none,none,none,none,slight,slight,slight,slight,slight,slight,slight,moderate,extensive,none,slight,slight,slight,complete,slight,slight,none,slight,slight,none,slight,slight,slight,none,none,none,slight,none,none,none,slight,slight,none,slight,none,complete,extensive,slight,none,none,slight,none,slight
none,none,slight,none,none,none,none,none,slight,none,none,none,slight,slight,slight,none,none,slight,none,none,none,none,slight,slight,none,slight,none,slight,extensive,none,moderate,slight,slight,none,none,none,none,slight,none,none,none,none,none,none,none,none,none,slight,none,none,none,slight,slight,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,moderate,moderate,slight,slight,none,slight,none,slight
slight,none,slight,none,none,none,none,none,slight,none,none,slight,slight,slight,slight,none,none,slight,none,none,none,none,extensive,slight,slight,moderate,none,complete,complete,none,moderate,slight,slight,none,extensive,slight,slight,slight,slight,moderate,moderate,slight,extensive,slight,slight,moderate,slight,slight,slight,slight,slight,complete,complete,complete,extensive,moderate,extensive,extensive,extensive,extensive,complete,extensive,moderate,extensive,extensive,slight,slight,slight,slight,extensive,complete,moderate,extensive,slight,complete,slight,slight
slight,none,none,none,slight,none,none,none,slight,none,none,none,slight,none,none,slight,slight,slight,none,none,none,none,slight,slight,none,slight,none,moderate,complete,slight,complete,moderate,moderate,none,slight,none,slight,none,slight,slight,slight,moderate,slight,none,slight,slight,slight,complete,slight,slight,slight,slight,extensive,extensive,moderate,slight,extensive,extensive,extensive,extensive,moderate,slight,slight,slight,moderate,complete,slight,moderate,slight,complete,moderate,slight,moderate,slight,moderate,none,slight
slight,none,slight,none,none,none,none,none,extensive,none,none,slight,slight,slight,slight,moderate,none,moderate,none,none,none,none,slight,extensive,none,slight,none,slight,complete,none,slight,slight,moderate,none,slight,none,slight,slight,slight,slight,slight,moderate,moderate,none,none,none,none,slight,none,none,slight,none,moderate,slight,slight,slight,slight,moderate,slight,slight,slight,slight,slight,none,extensive,complete,none,extensive,slight,complete,complete,slight,moderate,none,slight,none,moderate
complete,moderate,moderate,slight,complete,extensive,complete,slight,complete,slight,slight,complete,moderate,complete,extensive,extensive,slight,complete,moderate,slight,extensive,slight,complete,complete,moderate,complete,extensive,complete,complete,complete,complete,moderate,moderate,slight,extensive,moderate,complete,extensive,complete,complete,complete,complete,complete,slight,complete,moderate,extensive,complete,slight,complete,complete,complete,complete,complete,moderate,extensive,complete,complete,complete,complete,complete,complete,complete,moderate,complete,complete,complete,complete,extensive,complete,complete,complete,complete,complete,complete,extensive,complete
slight,none,moderate,none,none,none,none,none,moderate,none,none,slight,slight,slight,slight,slight,slight,moderate,slight,none,slight,none,complete,moderate,slight,complete,none,complete,complete,complete,complete,complete,complete,slight,complete,slight,complete,extensive,extensive,complete,complete,extensive,complete,slight,complete,slight,extensive,complete,complete,extensive,complete,complete,complete,complete,extensive,extensive,extensive,extensive,moderate,extensive,extensive,extensive,complete,slight,complete,complete,moderate,complete,extensive,complete,complete,complete,extensive,complete,complete,extensive,complete
slight,slight,slight,slight,slight,slight,slight,none,moderate,slight,slight,slight,moderate,extensive,extensive,extensive,slight,extensive,none,none,none,none,extensive,moderate,none,moderate,none,extensive,extensive,moderate,complete,moderate,moderate,slight,moderate,slight,slight,complete,slight,complete,extensive,moderate,moderate,none,slight,none,extensive,moderate,slight,extensive,complete,extensive,none,slight,slight,moderate,slight,extensive,complete,extensive,extensive,complete,complete,slight,extensive,slight,none,slight,slight,slight,complete,slight,moderate,slight,extensive,slight,moderate
slight,slight,none,none,slight,none,slight,slight,slight,none,none,slight,slight,none,slight,none,slight,slight,none,none,none,none,slight,slight,none,complete,none,slight,complete,slight,complete,slight,slight,slight,slight,slight,slight,moderate,slight,complete,complete,moderate,complete,none,slight,slight,slight,complete,slight,moderate,moderate,complete,complete,complete,extensive,slight,moderate,slight,slight,slight,slight,moderate,moderate,none,complete,extensive,none,slight,slight,complete,extensive,slight,none,none,slight,none,complete
slight,none,slight,none,none,none,none,none,slight,none,none,slight,slight,none,none,none,slight,slight,none,none,none,none,moderate,slight,none,complete,none,complete,complete,extensive,complete,extensive,extensive,slight,complete,slight,slight,slight,complete,slight,moderate,moderate,slight,none,slight,slight,extensive,complete,slight,moderate,slight,extensive,complete,complete,moderate,extensive,complete,moderate,slight,moderate,extensive,moderate,slight,slight,complete,extensive,none,extensive,none,complete,complete,slight,moderate,none,extensive,none,slight
slight,none,none,none,none,none,none,none,slight,none,none,slight,none,none,slight,slight,slight,slight,none,none,none,none,slight,slight,none,complete,none,moderate,complete,complete,complete,complete,complete,complete,complete,slight,slight,complete,complete,complete,extensive,extensive,complete,none,slight,complete,extensive,complete,extensive,complete,moderate,complete,complete,complete,complete,complete,complete,complete,complete,complete,extensive,complete,extensive,none,complete,complete,none,extensive,slight,complete,complete,complete,complete,extensive,complete,moderate,complete
slight,none,slight,none,none,slight,none,none,slight,none,none,extensive,none,slight,none,slight,none,complete,slight,none,slight,slight,slight,slight,none,complete,none,slight,complete,moderate,complete,moderate,extensive,none,moderate,slight,moderate,complete,extensive,slight,slight,moderate,slight,none,slight,none,moderate,slight,none,slight,slight,slight,complete,complete,extensive,extensive,extensive,extensive,moderate,slight,moderate,moderate,none,none,complete,slight,none,complete,none,slight,moderate,slight,complete,slight,moderate,slight,extensive
none,none,moderate,none,none,none,none,none,slight,none,none,none,slight,slight,slight,none,none,slight,none,none,none,none,slight,slight,none,none,none,slight,slight,slight,slight,slight,slight,none,slight,none,slight,slight,slight,slight,extensive,slight,moderate,none,moderate,none,slight,none,none,slight,complete,moderate,slight,slight,moderate,slight,extensive,extensive,slight,slight,moderate,slight,complete,none,complete,extensive,none,slight,none,slight,slight,moderate,none,none,extensive,none,moderate
moderate,slight,complete,slight,slight,slight,slight,slight,extensive,extensive,extensive,moderate,complete,complete,extensive,extensive,slight,moderate,slight,slight,moderate,slight,slight,moderate,extensive,complete,slight,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,extensive,extensive,slight,slight,slight,complete,extensive,complete,complete,extensive,slight,complete,complete,complete,extensive,moderate,extensive,complete,extensive,extensive,extensive,moderate,moderate,slight,complete,complete,slight,complete,slight,complete,complete,complete,complete,slight,complete,complete,complete
slight,none,slight,none,none,slight,none,slight,slight,slight,slight,slight,none,slight,slight,slight,none,slight,slight,slight,none,slight,moderate,slight,none,slight,slight,slight,moderate,slight,moderate,slight,slight,none,slight,slight,moderate,slight,slight,moderate,extensive,slight,extensive,slight,moderate,slight,none,moderate,slight,slight,extensive,extensive,extensive,complete,moderate,extensive,complete,extensive,moderate,slight,moderate,moderate,complete,slight,extensive,complete,moderate,slight,slight,extensive,moderate,complete,slight,slight,slight,none,complete
slight,none,slight,slight,none,none,none,none,extensive,none,none,moderate,slight,slight,slight,slight,slight,slight,none,none,slight,slight,extensive,slight,none,complete,slight,moderate,complete,complete,complete,extensive,moderate,slight,complete,moderate,slight,extensive,complete,complete,slight,extensive,moderate,slight,slight,complete,extensive,moderate,slight,extensive,slight,moderate,extensive,moderate,moderate,slight,moderate,complete,extensive,moderate,extensive,moderate,moderate,none,moderate,slight,slight,complete,slight,complete,complete,complete,extensive,none,extensive,none,slight
complete,none,complete,slight,slight,slight,none,none,moderate,moderate,complete,slight,complete,moderate,complete,slight,extensive,complete,none,none,none,slight,complete,complete,none,complete,slight,extensive,complete,complete,complete,extensive,complete,slight,moderate,moderate,moderate,extensive,slight,slight,moderate,slight,extensive,slight,moderate,slight,slight,complete,slight,moderate,extensive,extensive,complete,complete,complete,complete,complete,complete,complete,complete,complete,extensive,extensive,moderate,complete,complete,slight,complete,extensive,complete,complete,complete,extensive,slight,complete,slight,complete
slight,none,slight,none,slight,slight,none,none,slight,none,none,moderate,slight,slight,slight,extensive,none,slight,none,none,slight,slight,moderate,slight,none,extensive,none,slight,complete,complete,complete,moderate,moderate,slight,extensive,slight,moderate,complete,complete,complete,complete,complete,extensive,none,slight,moderate,extensive,complete,slight,extensive,complete,complete,complete,complete,extensive,moderate,complete,complete,complete,complete,complete,moderate,extensive,slight,complete,complete,slight,complete,slight,complete,complete,extensive,complete,slight,slight,slight,moderate
moderate,extensive,slight,slight,slight,slight,none,slight,moderate,slight,slight,moderate,slight,extensive,slight,slight,slight,slight,none,slight,none,none,slight,slight,none,moderate,slight,moderate,slight,extensive,slight,slight,slight,moderate,slight,none,slight,moderate,slight,slight,slight,none,slight,slight,slight,slight,slight,complete,none,slight,slight,slight,complete,complete,slight,slight,slight,slight,slight,slight,slight,none,slight,slight,complete,complete,none,slight,slight,extensive,complete,extensive,moderate,slight,complete,slight,extensive
complete,moderate,complete,slight,slight,extensive,slight,slight,moderate,slight,slight,moderate,complete,complete,moderate,complete,slight,complete,slight,slight,moderate,moderate,complete,extensive,slight,slight,slight,complete,slight,extensive,extensive,slight,moderate,none,extensive,none,complete,slight,slight,complete,complete,extensive,complete,slight,complete,moderate,extensive,complete,extensive,extensive,complete,extensive,extensive,complete,extensive,complete,complete,complete,complete,extensive,moderate,moderate,slight,none,complete,complete,slight,slight,slight,complete,complete,moderate,slight,none,complete,none,slight
moderate,none,slight,none,none,slight,none,slight,none,none,none,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,slight,moderate,none,slight,slight,none,slight,slight,slight,none,slight,none,moderate,none,moderate,slight,slight,slight,slight,slight,extensive,none,slight,complete,none,extensive,complete,moderate,none,none,slight,slight,extensive,complete,extensive,complete,moderate,complete,complete,slight,complete,complete,slight,extensive,none,none,slight,slight,moderate,none,complete,none,slight
none,none,slight,none,none,none,none,none,moderate,none,none,slight,slight,slight,slight,slight,none,slight,none,none,none,none,slight,slight,none,slight,none,none,slight,slight,none,slight,slight,slight,slight,none,slight,slight,none,slight,none,none,slight,none,slight,slight,slight,extensive,slight,slight,slight,slight,slight,moderate,slight,slight,none,moderate,slight,slight,slight,slight,slight,none,extensive,complete,moderate,slight,none,slight,slight,moderate,slight,slight,complete,slight,slight
slight,none,slight,none,none,none,none,slight,slight,none,none,slight,slight,slight,slight,slight,none,slight,none,none,slight,none,slight,slight,slight,moderate,none,complete,none,slight,slight,slight,slight,slight,moderate,slight,moderate,slight,moderate,moderate,complete,slight,slight,none,slight,slight,slight,extensive,slight,moderate,moderate,moderate,none,slight,slight,slight,slight,slight,moderate,slight,slight,moderate,slight,moderate,complete,complete,slight,extensive,none,none,slight,extensive,complete,slight,slight,slight,slight
extensive,none,slight,slight,slight,slight,none,slight,moderate,slight,slight,slight,slight,slight,complete,slight,slight,slight,slight,slight,slight,slight,slight,complete,slight,extensive,slight,slight,extensive,extensive,moderate,moderate,moderate,slight,moderate,slight,moderate,complete,moderate,complete,moderate,extensive,moderate,slight,slight,complete,moderate,complete,slight,extensive,extensive,extensive,extensive,complete,extensive,complete,moderate,complete,complete,complete,moderate,complete,slight,slight,complete,complete,moderate,complete,moderate,complete,complete,extensive,complete,slight,complete,slight,complete
slight,none,slight,none,none,none,none,none,slight,none,none,slight,slight,slight,slight,slight,none,slight,none,none,none,none,slight,slight,none,slight,none,slight,slight,extensive,complete,slight,slight,none,slight,none,slight,slight,moderate,slight,slight,moderate,slight,slight,slight,none,moderate,complete,slight,moderate,moderate,extensive,extensive,complete,slight,slight,extensive,extensive,moderate,extensive,moderate,slight,moderate,none,extensive,complete,none,moderate,none,moderate,moderate,moderate,complete,slight,complete,none,slight
none,none,slight,none,none,none,none,slight,slight,none,none,slight,none,slight,none,slight,none,none,none,none,slight,none,none,none,none,extensive,none,slight,complete,slight,slight,slight,slight,none,slight,none,slight,slight,none,slight,slight,slight,slight,none,moderate,none,none,extensive,slight,slight,slight,slight,slight,slight,slight,none,slight,slight,slight,slight,slight,slight,slight,none,extensive,slight,none,none,none,slight,moderate,none,slight,none,complete,none,slight
none,none,moderate,none,none,none,none,none,slight,slight,slight,slight,slight,slight,moderate,slight,slight,slight,slight,none,slight,slight,slight,slight,slight,complete,none,slight,complete,none,complete,slight,slight,none,moderate,none,slight,slight,none,complete,extensive,slight,slight,none,moderate,none,moderate,complete,none,slight,moderate,moderate,slight,slight,slight,none,complete,slight,slight,slight,moderate,slight,moderate,none,extensive,complete,slight,none,slight,complete,moderate,complete,slight,slight,complete,slight,moderate
none,none,slight,none,none,none,none,none,none,none,none,none,slight,none,slight,slight,none,none,none,none,none,none,slight,slight,none,slight,none,moderate,complete,none,moderate,slight,none,none,slight,none,slight,none,none,slight,slight,slight,slight,none,slight,none,slight,complete,slight,moderate,slight,slight,extensive,complete,slight,slight,complete,moderate,slight,slight,slight,slight,slight,none,complete,complete,none,slight,slight,complete,complete,slight,slight,slight,complete,slight,moderate
slight,none,extensive,slight,none,none,none,none,slight,slight,slight,moderate,moderate,slight,extensive,slight,none,slight,slight,slight,slight,slight,slight,slight,slight,extensive,slight,slight,slight,slight,slight,slight,slight,none,slight,none,extensive,none,slight,slight,slight,slight,slight,slight,slight,slight,slight,extensive,slight,slight,slight,slight,moderate,slight,none,none,none,slight,slight,moderate,moderate,slight,slight,slight,complete,complete,slight,slight,slight,extensive,extensive,slight,slight,none,complete,none,slight
none,none,slight,none,none,none,none,none,none,none,none,none,slight,slight,slight,slight,none,none,none,none,none,none,none,none,none,none,none,none,slight,none,slight,slight,none,none,none,none,slight,slight,slight,slight,slight,moderate,slight,none,slight,none,slight,extensive,none,slight,slight,slight,complete,complete,extensive,moderate,extensive,extensive,moderate,slight,slight,slight,slight,slight,complete,complete,none,slight,slight,complete,complete,slight,slight,none,extensive,none,slight
none,none,none,none,none,none,none,none,slight,none,none,slight,none,slight,slight,slight,none,slight,none,none,none,none,slight,slight,slight,none,slight,slight,slight,extensive,extensive,slight,slight,slight,moderate,slight,moderate,slight,slight,slight,slight,slight,moderate,slight,slight,slight,moderate,complete,moderate,extensive,extensive,extensive,complete,complete,complete,complete,complete,slight,complete,extensive,moderate,slight,moderate,slight,extensive,slight,slight,moderate,moderate,none,none,extensive,extensive,complete,moderate,extensive,complete
moderate,none,moderate,slight,slight,slight,slight,none,slight,none,slight,slight,slight,slight,slight,slight,slight,slight,none,slight,none,none,slight,slight,slight,moderate,slight,moderate,slight,complete,complete,slight,slight,slight,extensive,slight,slight,extensive,moderate,complete,slight,moderate,slight,none,slight,complete,extensive,complete,extensive,moderate,moderate,extensive,extensive,complete,complete,complete,complete,extensive,moderate,complete,extensive,moderate,complete,slight,complete,complete,none,slight,slight,complete,complete,slight,slight,none,complete,none,slight
slight,none,extensive,slight,none,none,slight,slight,moderate,none,none,slight,slight,extensive,moderate,slight,slight,moderate,none,slight,slight,slight,moderate,moderate,slight,none,slight,slight,slight,slight,slight,slight,slight,none,slight,none,extensive,none,none,none,slight,slight,moderate,none,slight,none,slight,none,none,slight,slight,slight,none,slight,slight,slight,slight,slight,slight,slight,slight,slight,complete,slight,extensive,slight,none,slight,slight,complete,complete,extensive,slight,none,moderate,none,extensive
slight,slight,slight,none,slight,none,none,slight,none,slight,none,none,slight,slight,slight,none,none,none,none,none,none,none,none,none,slight,none,none,moderate,none,extensive,slight,slight,slight,slight,slight,slight,none,complete,moderate,complete,slight,moderate,extensive,slight,none,complete,extensive,complete,complete,moderate,complete,complete,complete,complete,complete,extensive,complete,complete,complete,complete,complete,complete,extensive,moderate,complete,complete,slight,complete,slight,complete,complete,complete,complete,slight,complete,slight,extensive
none,none,none,none,none,none,none,slight,none,none,none,none,none,slight,none,none,none,slight,none,none,none,none,none,none,none,none,none,slight,extensive,moderate,complete,moderate,slight,slight,extensive,slight,moderate,slight,slight,slight,slight,slight,slight,none,slight,slight,moderate,complete,slight,extensive,complete,complete,slight,extensive,moderate,moderate,complete,moderate,moderate,slight,none,moderate,slight,none,complete,moderate,none,extensive,none,complete,complete,slight,slight,none,complete,none,slight
slight,complete,slight,slight,moderate,slight,slight,moderate,slight,slight,slight,moderate,slight,extensive,moderate,extensive,slight,slight,none,none,none,slight,slight,slight,slight,none,slight,slight,none,slight,moderate,slight,slight,none,slight,none,slight,slight,slight,slight,slight,slight,slight,slight,extensive,slight,slight,extensive,slight,slight,slight,extensive,complete,complete,slight,moderate,extensive,complete,extensive,moderate,slight,slight,moderate,slight,complete,complete,none,extensive,none,complete,complete,slight,moderate,none,complete,none,slight
none,none,slight,none,none,none,none,none,slight,none,none,slight,slight,slight,slight,slight,none,none,none,none,slight,slight,slight,slight,slight,moderate,none,moderate,none,complete,extensive,slight,none,slight,slight,none,moderate,extensive,complete,slight,none,none,none,none,slight,none,moderate,complete,none,moderate,slight,slight,complete,complete,slight,slight,extensive,slight,slight,slight,slight,slight,extensive,none,complete,complete,none,slight,none,complete,complete,moderate,moderate,slight,complete,none,slight
none,none,extensive,none,none,none,none,none,slight,none,none,slight,slight,slight,slight,slight,none,moderate,none,slight,slight,none,moderate,slight,slight,extensive,none,extensive,extensive,slight,moderate,slight,slight,slight,extensive,none,slight,complete,slight,complete,moderate,extensive,slight,slight,extensive,slight,moderate,extensive,moderate,moderate,complete,complete,complete,complete,extensive,extensive,complete,complete,extensive,extensive,extensive,complete,complete,moderate,complete,complete,slight,slight,slight,complete,complete,complete,extensive,slight,complete,slight,moderate
none,none,none,none,none,none,none,none,none,slight,none,none,slight,slight,slight,none,slight,slight,none,none,none,slight,slight,slight,none,slight,none,slight,none,slight,moderate,none,none,none,none,none,slight,slight,slight,none,none,slight,slight,none,slight,none,slight,complete,none,slight,slight,slight,moderate,extensive,slight,slight,complete,extensive,slight,slight,none,slight,none,none,complete,complete,none,slight,none,extensive,complete,slight,slight,none,complete,none,slight
none,none,slight,none,none,none,none,none,slight,none,slight,slight,none,slight,slight,none,slight,slight,none,slight,none,none,slight,slight,none,slight,none,slight,slight,extensive,none,slight,none,slight,slight,none,complete,complete,slight,moderate,complete,slight,extensive,slight,slight,slight,moderate,complete,slight,slight,complete,complete,complete,complete,extensive,slight,complete,slight,slight,slight,slight,moderate,complete,slight,extensive,complete,slight,slight,slight,moderate,extensive,slight,moderate,slight,complete,slight,extensive
slight,none,none,none,none,none,none,none,none,none,none,slight,slight,slight,slight,none,none,slight,none,none,none,none,slight,none,none,extensive,none,slight,complete,moderate,complete,slight,slight,none,moderate,none,slight,slight,moderate,extensive,slight,extensive,moderate,none,slight,none,extensive,complete,slight,extensive,complete,moderate,extensive,complete,slight,moderate,moderate,moderate,extensive,extensive,slight,complete,extensive,none,complete,complete,slight,complete,slight,complete,complete,moderate,moderate,none,complete,none,slight
slight,none,slight,none,none,none,none,none,slight,none,none,slight,extensive,slight,moderate,moderate,none,slight,none,none,none,none,slight,slight,none,complete,none,extensive,complete,slight,extensive,slight,none,none,slight,none,moderate,complete,slight,extensive,moderate,slight,moderate,none,slight,slight,moderate,complete,slight,moderate,slight,extensive,complete,complete,slight,slight,complete,moderate,slight,slight,slight,slight,extensive,none,complete,complete,none,slight,none,complete,complete,complete,moderate,none,complete,none,complete
moderate,slight,complete,none,slight,none,none,slight,slight,slight,slight,moderate,slight,slight,moderate,slight,slight,extensive,slight,slight,moderate,slight,extensive,slight,slight,extensive,none,complete,slight,complete,complete,extensive,slight,slight,extensive,none,extensive,extensive,complete,complete,complete,moderate,moderate,extensive,extensive,slight,extensive,complete,moderate,moderate,extensive,extensive,complete,extensive,extensive,complete,extensive,complete,complete,moderate,complete,complete,moderate,moderate,complete,complete,slight,slight,none,complete,complete,complete,slight,slight,complete,none,slight
slight,none,slight,none,none,slight,slight,none,slight,none,slight,slight,moderate,slight,slight,slight,slight,complete,none,none,slight,slight,complete,slight,slight,extensive,none,complete,complete,slight,complete,slight,slight,none,extensive,slight,moderate,slight,slight,complete,extensive,extensive,extensive,slight,moderate,moderate,extensive,complete,slight,moderate,extensive,extensive,complete,complete,slight,slight,complete,complete,extensive,slight,moderate,slight,extensive,none,complete,complete,slight,none,none,complete,complete,slight,extensive,none,complete,none,slight
moderate,extensive,moderate,slight,slight,slight,slight,none,slight,slight,slight,complete,extensive,slight,moderate,slight,slight,slight,slight,slight,slight,slight,moderate,moderate,none,extensive,none,complete,complete,complete,complete,extensive,moderate,slight,extensive,none,moderate,complete,complete,complete,complete,extensive,complete,slight,slight,extensive,complete,complete,complete,extensive,complete,complete,complete,complete,complete,complete,complete,complete,complete,complete,extensive,complete,complete,extensive,complete,complete,slight,complete,slight,complete,complete,complete,complete,slight,complete,extensive,complete
slight,none,none,none,none,none,none,none,slight,none,none,none,slight,slight,slight,slight,slight,slight,none,none,none,none,slight,none,none,slight,none,complete,extensive,extensive,extensive,slight,slight,slight,moderate,none,slight,slight,slight,extensive,moderate,slight,slight,none,slight,slight,moderate,complete,slight,slight,moderate,extensive,complete,complete,extensive,complete,complete,extensive,extensive,complete,complete,complete,complete,slight,complete,complete,slight,complete,extensive,complete,complete,complete,complete,slight,complete,slight,complete
none,none,moderate,none,none,none,none,none,slight,none,slight,slight,complete,slight,moderate,slight,slight,moderate,none,none,none,none,moderate,extensive,none,extensive,none,complete,complete,complete,extensive,moderate,moderate,slight,extensive,none,slight,extensive,complete,complete,slight,extensive,extensive,none,none,slight,extensive,complete,moderate,extensive,slight,complete,complete,complete,extensive,slight,extensive,moderate,extensive,complete,extensive,moderate,extensive,slight,complete,complete,none,complete,none,complete,complete,moderate,extensive,none,complete,none,extensive
slight,none,none,none,none,none,none,none,none,none,none,slight,none,slight,none,none,none,slight,none,none,none,none,slight,none,none,slight,none,complete,complete,moderate,slight,slight,slight,none,slight,none,slight,slight,slight,slight,slight,slight,slight,none,slight,slight,slight,complete,none,slight,slight,none,slight,slight,slight,slight,slight,moderate,slight,slight,slight,slight,slight,none,extensive,moderate,none,slight,none,complete,extensive,slight,slight,none,moderate,none,moderate
slight,none,slight,none,none,slight,none,slight,none,none,none,slight,slight,slight,slight,slight,slight,moderate,slight,none,slight,none,slight,slight,slight,extensive,none,extensive,complete,moderate,complete,extensive,moderate,moderate,moderate,slight,slight,moderate,complete,slight,slight,extensive,moderate,slight,slight,moderate,extensive,complete,slight,slight,slight,slight,complete,complete,moderate,extensive,complete,slight,extensive,moderate,extensive,slight,extensive,slight,complete,complete,none,slight,extensive,complete,complete,slight,slight,slight,complete,slight,slight
slight,slight,slight,none,none,slight,slight,moderate,slight,none,none,moderate,slight,moderate,slight,slight,slight,extensive,slight,slight,slight,slight,slight,slight,slight,extensive,none,moderate,moderate,complete,moderate,slight,slight,slight,moderate,none,complete,complete,slight,complete,moderate,extensive,moderate,slight,extensive,none,extensive,complete,slight,moderate,slight,extensive,complete,complete,extensive,moderate,extensive,moderate,slight,extensive,extensive,slight,complete,slight,complete,complete,slight,moderate,slight,complete,complete,complete,extensive,moderate,complete,extensive,complete
