"Testbed","Hazard","Model_Type","Model_Name","(Intercept)","AG_MIA","UTILA","CONSTA","MANUA","WHOLEA","RETAILA","TRANSA","INFOA","FINANCEA","REALEA","PRO_MANA","ADMINA","EDUA","HEALTHA","ARTA","ACCOA","OTHERA","AG_MIB","UTILB","CONSTB","MANUB","WHOLEB","RETAILB","TRANSB","INFOB","FINANCEB","REALEB","PRO_MANB","ADMINB","EDUB","HEALTHB","ARTB","ACCOB","OTHERB","HS1A","HS2A","HS3A","HS4A","HS1B","HS2B","HS3B","HS4B"
"Lumberton","flood/hurricane","sector_model","DFFD _ COUNTY_L3WA","0.344549222379901","0.0167403910220905","0.0133860498919815","0.00618913891258544","0.000393412275592129","-0.00560726923238068","-0.000917369100395864","0.00532689956615316","-0.00257102532783296","-0.00972683952809008","0","0.00917083713808516","0.0074352182704062","0.00272856587593845","-0.00444860827444628","0.00521236487480706","0.00772085821815836","0.00598875621594773","0.00891907695322261","0.00930648727586365","0.00426091908641676","0.0057968248569437","0.00336711562839695","0.00420374151993319","0.00463317727698886","0","0.00450587129743249","-0.00338034829811945","0.00330566148591445","0.0044079534952593","0.00512660557247678","0.00410291902413829","0.00630100247482208","0.0046402387905561","0.0040228234244313","-0.00239122680427323","-0.00323137084943586","-0.00315796123532762","-0.0032286710699039","-0.0119090639590538","-0.0122423082225638","-0.0122274377934117","-0.0122565170101642"
"Lumberton","flood/hurricane","sector_model","DFFD _ COUNTY_L4WA","0.0249938644389444","0","0","0","0","0","6.18563822241714e-07","0","0","0","0","0","0","0","0","0","3.00362516111156e-06","1.29165002042276e-07","8.74730471619448e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.71553295993308e-07","2.83464473439557e-06","0","0","-3.13333580954574e-06","-9.43347904803373e-06","0","-3.11809408290211e-06","-8.36681361939609e-06","-1.05537187416498e-05"
"Lumberton","flood/hurricane","sector_model","DFFD _ COUNTY_L1BA","0.0954035621970493","0.00529356237528834","0.00553392446884873","0.0024199651829443","0.00247542093160948","-0.00737451120591987","0","0.0022156987853823","-0.0095966394967558","0.00225447499530521","0.0024113374123676","0.00272974793383793","0.00101056374783063","0.00104954251127656","0","0","-0.000229017150031727","0.00233908068678091","0.00353900827227995","0.00379926683556418","0.00142032672951019","0.00217385863841499","0.00188409061568963","0.00250737146439302","0.00180220526707586","0","0.00216118608008437","-0.000744909871430194","0.00115636508961997","0.00152868435269308","0.00202029016267644","0.00167004704710194","0.00250402125780976","0.00192771386848912","0.00174640084499746","-0.00216598698596903","-0.00260197787757303","-0.00258527531328174","-0.00262750752239372","-0.0030566694196149","-0.00323032600233826","-0.00323235731785361","-0.00324959452303187"
"Lumberton","flood/hurricane","sector_model","DFFD _ COUNTY_L2BA","0.37523692438467","0.00955253392998855","0.00908244438023571","0.00304598485743205","9.40369930198416e-05","0.00977752921565219","0.000703109653744558","0.00374936145787765","0.00416008607324247","-0.00483604719273618","0.000368605666450548","0.00591018888738531","0","0.00191189859706928","0.000104544975431735","0.00472455595972454","0.00138588802345519","0.00402492303549283","0.00602806832730343","0.00643066000428536","0.00254138873969077","0.00368800906525552","0.00320026779728865","0.00411617921253766","0.00313661386359096","0","0.00362218255877354","-0.00177871479676529","0.00230192148216932","0.00320757869993822","0.00351968959480254","0.00284791965309827","0.00433729890939218","0.00329959053042366","0.00294158126090247","-0.00469295694501906","-0.00526664683958639","-0.00522515644597366","-0.00528419440121569","-0.00707366344995552","-0.00730050131340255","-0.00729990515647304","-0.00732128432532727"
"Lumberton","flood/hurricane","sector_model","DFFD _ COUNTY_L3BA","0.105912578975311","0.00369383631894002","0.0025837752834712","0.00123223120337696","-0.00168656799283291","0.00373303874270868","0.000935554220541735","0","0","-0.00111353332052802","0.000586392788785192","-0.00206620446601974","0.00141262513769141","0.000773171696015911","-0.000512984896531773","0.000831184327341283","0.00160711721038449","0.00102530170619349","0.00179124751541548","0.00193540108277209","0.000629354101441707","0.00120670198843035","0.000835955678499441","0.00128426875046764","0.000882563361276646","0","0.00106244606951711","-0.000171726258190936","0.000346613589675207","0.000574656954469834","0.0010371270526854","0.00085061329383359","0.00112998138307034","0.000969895832034272","0.000888140327126089","-0.000891384616832795","-0.00132631896987958","-0.00132057123130683","-0.00136208593613397","-0.00283410327062516","-0.00297327484740119","-0.00297800110807529","-0.00299488199759803"
"Lumberton","flood/hurricane","sector_model","DFFD _ COUNTY_L2IA","0.571392561432843","0.0275219985352085","0.0265422498723749","0.0095210533306217","0.006557763318179","-4.22399968477068e-05","0.00475976164031868","0.0107897640491954","-0.0671313168236723","-0.0255837824815045","0.00972128329876997","0.0124401845673453","0.0152143766595746","0.00824636294878315","-0.00227545752028256","0.0157976872536044","0.00802474942332243","0.011612098432889","0.0175418393754347","0.0178942477488135","0.00775429022158006","0.0096256110602437","0.00730187109703897","0.00863111988468337","0.0089884030675276","0","0.00952686250149989","-0.00615400931672656","0.00725462512020342","0.00996863003221984","0.00981657352404786","0.00789879873513847","0.0126987978162306","0.00931187213405156","0.00804752288781189","-0.0179888013937895","-0.019006248911727","-0.0188230469706634","-0.0189171619544263","-0.0152546208497872","-0.0156150767362333","-0.0155890968154731","-0.015625631211302"
"Lumberton","flood/hurricane","sector_model","DFFD _ COUNTY_L3IA","0.152284903954001","0.00795124574274154","0.00503465730240374","0.0025969404179793","-0.00136208958036454","-0.0101106385945594","0.00237206530267326","0.00204899309777562","0.00253484633940482","0.00242446540571513","0.00308966981963863","0","0","0.000655534483525089","0.00158645104814185","0.00267266793011916","0.000887280008130783","0.00233220238768286","0.00323816284818435","0.00333967944176041","0.00136572066322071","0.00198195114199245","0.00100992816024931","0.00145588867951582","0.00157130882624249","0","0.00167371693130749","-0.000734263981969544","0.000892507503144652","0.00128677492837613","0.00174606914203958","0.00142465870742105","0.00214880070044705","0.00166662928602016","0.00146516602391499","-0.00265642842944958","-0.00315179344667747","-0.00312744410841701","-0.00316671005443052","-0.00298694013739207","-0.00321015593155893","-0.00321479482803353","-0.00323064407105212"
"Lumberton","flood/hurricane","sector_model","DFFD _ COUNTY_L1WB","-0.00410426807689074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2.34128533815147e-07","-4.0507071621781e-06","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DFFD _ COUNTY_L2WB","0.0589057345504984","0.000253768901609109","0.000394549977746477","0","0.000129646738179423","4.63983915144724e-06","9.31287048618069e-05","0","0","0","0","0","0","9.71389439351078e-05","9.94059929340852e-05","0","0.000240635298117578","0.000183043510512398","0.000510335207398923","0.000526979014416577","0","-1.02054318522591e-05","0","0","0.0001722223437669","0","0.000271786147526791","0","0","0","0.000116143361926563","0.000171860897003079","0.000289606631634404","0.000255067001817062","0.000251166546917468","-0.000503155989153124","-0.00071484261398889","-0.000721503598342054","-0.000751062877935133","-5.13246727904661e-05","-0.000156720070485593","-0.000176662023325302","-0.000180394571358912"
"Lumberton","flood/hurricane","sector_model","DFFD _ COUNTY_L3WB","0.108771841389614","0.00144194058198826","0.00169214301764358","0.000200863114295339","0.000730975100431844","0.000356701715134608","0.000347841509201942","0.0003025698061505","0","0.000325398828833023","0","0.000282347235293296","0.000245119436256697","0.000628930844649225","0.0005435141601093","0.000513317519820615","0.000914385888936011","0.000694222502349082","0.00222535937684429","0.00112809487321987","0","-0.000171845552354457","-0.000487830479027297","0.000165723184253249","0.000781326407059303","0","0.000946986281408111","0","0.000630815947264782","0.000290609686320055","0.000543514647248612","0.000550396065141066","0.00117909167786998","0.00105430668105954","0.000882493859300747","-0.00241803390360379","-0.0026825810304302","-0.0026772550950098","-0.00271215705340743","-0.000461841486589066","-0.000602894533161472","-0.00062994512533285","-0.000632406163123707"
