"Testbed","Hazard","Model_Type","Model_Name","(Intercept)","AG_MIA","UTILA","CONSTA","MANUA","WHOLEA","RETAILA","TRANSA","INFOA","FINANCEA","REALEA","PRO_MANA","ADMINA","EDUA","HEALTHA","ARTA","ACCOA","OTHERA","AG_MIB","UTILB","CONSTB","MANUB","WHOLEB","RETAILB","TRANSB","INFOB","FINANCEB","REALEB","PRO_MANB","ADMINB","EDUB","HEALTHB","ARTB","ACCOB","OTHERB","HS1A","HS2A","HS3A","HS4A","HS1B","HS2B","HS3B","HS4B"
"Lumberton","flood/hurricane","sector_model","DY _ HH5BA","-0.0200327496937613","0","0","0","0","0","-7.2716088513194e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DY _ HH1IA","-0.0493998552476183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.61549875017112e-05","7.64961289359012e-05","8.59134648414716e-05","0","0","0","0","0","0","0","0","0","0","0","-1.4316648998847e-05","-0.000150262022295425","-0.000173216015820925","-0.000190540453255711","0","0","0","3.798963727249e-06"
"Lumberton","flood/hurricane","sector_model","DY _ HH2IA","0.0822104836226384","0","0","0","0","0","0.000271300867706354","0","0","0","0","0","0","0","3.30767254243926e-05","0","0","9.79502170160138e-05","9.10349228777903e-05","0","0","0.000295696246423684","0.000119222619195295","0.000548381672874177","0","0","4.27821446600103e-05","0","0","0","0","6.4140267110627e-05","8.75704032666427e-05","6.55198717855313e-05","2.33718600907174e-05","-0.00466905779206143","-0.00481753096776853","-0.00482584345614423","-0.00486777171575398","0","2.25645301475075e-05","2.7222790601056e-05","4.05482547750137e-05"
"Lumberton","flood/hurricane","sector_model","DY _ HH3IA","0.407908237353478","0.000108213863611265","0.000311993639844507","0","0.000218904287451594","0.000783011327635757","0.000984994144678199","0","0.000972918181357678","0","0","0","0","0.000305687878455948","0.000322889953348452","0","0.00034913408489425","0.000404395130835697","0.000180956689270057","0.000402234682212262","0.000551059958108788","0.00119357196776499","-0.000441025422041214","0.000910719904284223","3.59656218568886e-06","-9.93548614816901e-05","0.00010534925385808","-0.000159818090139739","0","0","0.00032266711635832","0.000196426005991989","0.000139253222470585","0.000129048301170493","7.0138688012541e-05","-0.0159809865042312","-0.0159929750499956","-0.016008915275809","-0.0160434180950079","0","0.000108894242020079","9.93605118871314e-05","0.000117834612075657"
"Lumberton","flood/hurricane","sector_model","DY _ HH4IA","0.395276569886186","0","0.000262308193964289","0","0.000359325965435615","0.00143529428064657","0.000719957216377839","0","0.000353270252004074","-0.000206979457236596","0","6.10935098604501e-05","0","0.000224388863015762","0","0","0.000493759066860741","0.000346754581979572","0","0.000637839964562822","0.000601408392250289","0.00145049337129176","-0.00065607550152744","0.000679403583549998","1.48773619604408e-05","-0.000111058396647113","0","-0.000212895677934301","0","1.61514708903664e-05","0.000409316034722513","0.000100086693777075","0","9.39111218091855e-05","4.633700105306e-05","-0.016943020566308","-0.016907976771436","-0.0169339288996196","-0.016969146448548","0","0.000128206932813997","0.000113645864359619","0.000132824727846414"
"Lumberton","flood/hurricane","sector_model","DY _ HH5IA","-0.09683208092118","0","0","0","0","0","-0.000157642618179281","0","0","0","0","0","0","0","-7.31739671539876e-05","0","0","0","-4.99166952677206e-05","4.27685520387063e-05","0","0.000612175815495784","-5.67291054601312e-05","6.77815769549168e-05","0","0","0","0","0","0","0.000140540218882719","0","0","0","6.27656203719688e-06","-0.00233771935543481","-0.00251635107127674","-0.00252320584921199","-0.00255820210542046","0","3.65118028964542e-05","4.33783886839054e-05","5.44997678118102e-05"
"Lumberton","flood/hurricane","sector_model","DY _ HH1WB","-0.0578393624752938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.17109006712677e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3795650509735e-06","8.78835914798956e-06","0","-1.02542829425851e-05","-1.56989635420887e-05","-1.80472329123732e-05"
"Lumberton","flood/hurricane","sector_model","DY _ HH2WB","-0.170210532682373","0","0","0","0.000120012212500239","0.000219915501971101","0.000182647855702034","0","0","0","0","0","0","0","6.14833275644069e-05","0","0.000105219741379929","0","4.56605179387338e-05","-0.000100478716493412","0","-6.58719811116265e-05","-0.000330684663173185","-0.000484955274348166","0","0","0","0","0","0","0","-3.89747941796874e-05","0","0","-3.82627346900959e-05","0","0.000151684447749267","0.000245581743756729","0.000260941608291909","-0.000855718075361025","-0.000976537825612227","-0.000984460953976481","-0.000991817077462962"
"Lumberton","flood/hurricane","sector_model","DY _ HH3WB","0.124284816694216","0","0.000267681586652517","0","0.00115043060773485","0.00206433572433893","0.00121716350552955","0","0","0.00112932663768824","-0.000268401579690433","0","9.21739952665421e-05","0.000338066605526857","0.00103495341670062","0","0.000626624752240682","0.000189657094432434","0.000461844752055853","-0.000588495768205925","0.000461772024495441","-0.000337597526475754","-0.00248757046802578","-0.00335536089085595","1.77184354523573e-07","0","-0.000556530416018435","0","0","0","0","-0.000129834730127808","0","-1.67759777096751e-05","-0.0004008694906741","0.00135681741732125","0.00147539892714024","0.0016021155638688","0.00161866577379259","-0.00936686838543013","-0.00953908231474138","-0.00953667132377176","-0.00954472682022863"
"Lumberton","flood/hurricane","sector_model","DY _ HH4WB","0.149926673934448","-0.000224106634243971","0.00032102430646621","0","0.00173039801902152","0.0017612394592488","0.00134305017361165","0","0","0.00120752317335113","-0.000244611516233496","1.55375334031441e-05","0.00107932910402248","0.000358805701300306","0.00120523587761506","0","0.00041440964591273","0.000176429430121557","0.000539678497841492","-2.84644902548177e-06","0.0005048380640172","-1.16304444392121e-05","-0.00235677543442503","-0.0035545072151104","0","0","-0.00105323817459061","0","0","0","-0.00015393923393086","-0.000208358464670912","0","-0.000176740414153129","-0.000385434629944162","0.00144213106309638","0.00156842196708068","0.00169392034794641","0.00170532769274468","-0.0105293921027476","-0.01070733351346","-0.0107055163041187","-0.0107118845444308"
