Testbed,Hazard,Model_Type,Model_Name,(Intercept),ART_ACC_R1,ART_ACC_R2,ART_ACC_R3,ART_ACC_R4,ART_ACC_R5,ART_ACC_R6,ART_ACC_R7,COMMER_R1,COMMER_R2,COMMER_R3,COMMER_R4,COMMER_R5,COMMER_R6,COMMER_R7,CONS_R1,CONS_R2,CONS_R3,CONS_R4,CONS_R5,CONS_R6,CONS_R7,EDU_R1,EDU_R2,EDU_R3,EDU_R4,EDU_R5,EDU_R6,EDU_R7,HS1_R1,HS1_R2,HS1_R3,HS1_R4,HS1_R5,HS1_R6,HS1_R7,HS2_R1,HS2_R2,HS2_R3,HS2_R4,HS2_R5,HS2_R6,HS2_R7,HEALTH_R1,HEALTH_R2,HEALTH_R3,HEALTH_R4,HEALTH_R5,HEALTH_R6,HEALTH_R7,MANU_R1,MANU_R2,MANU_R3,MANU_R4,MANU_R5,MANU_R6,MANU_R7,RELIG_R1,RELIG_R2,RELIG_R3,RELIG_R4,RELIG_R5,RELIG_R6,RELIG_R7,UTIL_R1,UTIL_R2,UTIL_R3,UTIL_R4,UTIL_R5,UTIL_R6,UTIL_R7,AG_MI_R1,AG_MI_R2,AG_MI_R6,AG_MI_R7
SLC,earthquake,sectorRegion_model,DDS_ COMMER_R3,19.0705830059769,0.0,-0.0017175508741593,-0.0077964193372073,-0.0075360622117553,-0.0059078691476198,0.0,0.0153721289648871,-0.004358350368963,-0.0018400098383727,-0.23558323363204,-0.0006742823992634,-0.000656555722321,-0.0009159590363499,-0.0031637676235676,-0.34184089164795,0.0,0.0151588752272029,0.0,0.0,-0.285136916148048,0.0,0.0,0.0,0.0,0.0,0.0100139176199279,0.0,0.0,-0.0204680618028943,-0.0115012855157727,-0.0311029404387964,-0.01007555700819,-0.0064200030518869,-0.0113343696791136,-0.0245003585911776,-0.0186469312902144,-0.0120343753795141,-0.0304889990629167,-0.0067705600422304,-0.0027648988781386,-0.0092329160524261,-0.005868212867561,-0.0194452181447198,0.0,0.0,0.0,-0.0042098250310315,0.0002225985007671,0.0,0.0,-0.787477609544551,0.0016312861143,0.204349983093576,0.0,0.0,-0.0206211649136211,0.0,0.0,0.005151933869204,-0.0037882162883419,0.0034282096565677,0.125480195212174,-0.127133704412615,-0.0234515449522337,0.0,-0.0230497126358547,0.0,0.0138103941515189,-0.0730063296858372,0.0,0.0,0.0,0.0,0.0
SLC,earthquake,sectorRegion_model,DDS_ COMMER_R4,5.15319306901029,0.0,-0.0012062567805668,-0.0012597084074018,-0.008386284292751,-5.40653540238918e-05,0.0,0.0,-0.0011239378340864,-0.0009987098615526,-0.0007849789892044,-0.239324681123206,-0.000882086612871,-0.0009783042946941,0.0,-0.0365722067371294,0.0,-0.0007630866895786,0.0,0.0448540517310922,0.0,0.0,0.0362504064489331,-0.0004728898045525,0.0,0.0,0.0,0.0387200045173062,-0.159487974223733,-0.0058585156793169,-0.0072041352992393,-0.0042251698297674,-0.0195610875017855,-0.003864196239836,-0.0046689281365412,-0.0085509162150107,-0.0029699398794841,-0.0070302229475808,-0.0041028254832573,-0.0196396604432439,-0.0029603730417639,-0.0037502771403862,-0.0093941243893811,0.0,0.0,0.0,0.0033055259901892,-0.0004428425325922,0.0,-0.0068136185728329,-0.0035232862114885,0.0,0.0,0.101375227081182,0.0,0.0,0.0,0.0,0.0,-0.0001563395576875,0.0157250543223147,0.0,-0.0175179586287249,0.0,0.0,0.0,0.0,0.0,0.0001463021067569,0.0,0.0399949037164542,0.0,0.0,0.0,0.0
SLC,earthquake,sectorRegion_model,DDS_ COMMER_R5,8.53361941352256,-0.0012344526926628,-0.002827176624818,-0.0018655663375408,-0.0029157116981784,-0.0202353195619348,-0.0138488914190302,0.0332585958981827,-0.0039964012286907,-0.0024384594963141,-0.0023018858242503,-0.002752623439194,-0.234843858293073,-0.0042872428846881,-0.0068642794591257,-0.05612784188719,-0.0187497950319887,-0.0007600685727836,0.096404968138404,0.0,0.0,0.879388829711327,0.0,-0.0012656999386812,0.0,0.0073322634713408,0.0022985564360875,0.0061338794226467,0.0,-0.0204235749412412,-0.0165532752624069,-0.012168781280219,-0.014694811800567,-0.0310299719033276,-0.0191059810834552,-0.0370170210496798,-0.0173270285368678,-0.0162791760549579,-0.0110962493689659,-0.0136504298628143,-0.0304212235166361,-0.0203689343654029,-0.032672344156151,-0.0219226205417004,-0.0005720288911661,-0.004363595133195,-0.002169662367667,0.0089707782493421,-0.0045860845245394,0.0010387963417928,0.0011499217280613,0.0,0.0,0.0,0.0097016793623495,-0.0123575661177585,0.0,-0.0056882136431493,-0.0013680004464434,-0.0021254016617018,0.0,0.0063201515288007,0.046619737416918,0.0,0.0019597443374828,0.0,0.0,0.0,-0.002316164216297,-0.0175536498744312,0.0,0.0,0.0,0.0,0.0
SLC,earthquake,sectorRegion_model,DDS_ COMMER_R6,2.30096356137875,-0.0018782873782258,-0.0010177065066644,-0.0008217396315737,-0.0009830084466765,-0.0006958740416008,-0.0108055117019642,-0.0264498746150614,-0.0018625490898473,-0.0010065034537929,-0.001105526439833,-0.0012152043050518,-0.0011236626749567,-0.219724335919146,-0.0035891849525168,0.0,0.0001806282359748,-0.0007925683860694,-0.0113625527145208,-0.130253291465082,0.0227531388510037,0.0,0.0073348076385764,-0.0007139532535445,0.0,-0.0144820544191795,0.0088425971717063,-0.0073374563567615,-0.0748130552092043,-0.0071771205455294,-0.0052470615330581,-0.0046215834682595,-0.0044804993817965,-0.0041735041414551,-0.025047433548015,-0.0198635861659464,-0.0069264286352645,-0.0052496059164392,-0.0044251690584618,-0.0047900015004044,-0.0036447805340411,-0.0247089782876326,-0.0190219421520376,-0.0041306785029094,-0.0008146617358066,0.0,-0.0008491609129245,-0.0010283788400392,0.011672916510357,-0.0036110465688826,-0.0005503682600948,0.0,-5.20749117919851e-06,0.0,-0.000548061572508,0.0,0.0,-0.0029177676718906,-0.0001929357582782,-0.0009267803367843,-0.0017717687792656,-0.0023604028234848,0.0111384961421454,-0.0227500476317321,-0.0043202642959051,-0.0002664154752129,0.0,-0.0063833434043083,0.002083835484144,-0.0254057866607554,0.0,0.0,0.0,0.0,0.0
SLC,earthquake,sectorRegion_model,DDS_ COMMER_R7,0.0191216523086962,-0.0003190998928086,-0.0002064092008256,0.0,-0.0003390399671933,-0.000232472837451,-0.0006679019844719,0.0007693464981528,-0.0005111433058488,-0.0002574695015897,-0.0003164854059851,-0.0003073152999292,-0.0002532621024882,-0.0005553015391638,-0.215899085696565,0.0,-0.0004092765351067,-0.0002228831799263,0.0,-0.0203378317451025,-0.0011324888639837,0.0174228842892358,0.0,-0.0001890362329211,0.0,0.000479276533453,-0.0011116564235147,-0.0030091347068987,0.0,-0.0016123337577962,-0.0009289951861625,-0.001001825371099,-0.0007745830505161,-0.0006885801980494,-0.0018999570877019,-0.0173341171822307,-0.001696182539109,-0.0009428639049084,-0.0009497902411999,-0.0007645555443018,-0.0006890839301272,-0.0016987950658764,-0.0172893665088468,0.0,-0.000319919817786,0.0,-0.0002518821881365,-0.0003825089120612,-0.0001454412668373,0.0131779646072113,-0.000280790499725,0.0033276802671216,0.0,0.0,-8.61603957198119e-05,0.0,-6.47512733261745e-05,-0.0001769805390559,-0.0004202207814171,-0.0003784772601454,-0.0002846300679194,0.0,0.0,0.0262623927078889,-0.0003122842079679,-0.0002223946404676,-0.0002850419833526,0.0,3.57461344413201e-05,-2.72737878098631e-05,-0.0142656945494305,0.0,0.0,0.0,0.0
SLC,earthquake,sectorRegion_model,DDS_ CONS_R1,-0.586281311224274,0.0015966952357739,-2.49365692345539e-05,0.0,0.0,0.0,0.0,0.0,0.0005926550845583,-3.23864425658633e-05,-3.39564686106932e-05,-3.27331987821959e-05,-1.98596454406272e-05,-2.10572665038833e-05,-1.55530601854504e-05,-0.311936187026273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021007074653016,-0.0003383419594182,-0.0002827188983864,-0.000286157353539,-0.0001796217807309,-0.0003196542591792,-0.000788021802865,-0.0019874263283963,-0.000329241247032,-0.0002434768077395,-0.0002432895092041,-0.0001343756486784,-0.0002174595056857,-0.0006225553079588,0.0066092466439502,0.0,0.0,0.0,0.0,0.0,0.0,1.82222443027108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0023420518117296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,earthquake,sectorRegion_model,DDS_ CONS_R2,-0.709935582459388,-0.0002010604007487,0.0018617528112186,-1.97117237570971e-05,-5.65581169294834e-05,-3.55948795917339e-05,0.0,0.0,-0.0003899000868576,0.0003717371049483,-0.0001366862865096,-0.0001984372747253,-0.0001294539985878,-0.0001524223636979,-0.0002665082892763,0.0,-0.332645276914703,0.0,0.0,0.0,0.0,0.0,0.0,0.0028276051929487,0.0,0.0,0.0,0.0,0.0,-0.0017114149891024,-0.0056592101618716,-0.0008519987390617,-0.0012626853935766,-0.0007120797917285,-0.0010576017517649,-0.0020698975735423,-0.0015679431196377,-0.0056637838762373,-0.0008123299251332,-0.0012173472130502,-0.0006611672486477,-0.0009038260174974,-0.0019241785272489,-0.0001833034034114,0.0037905119973255,0.0,-9.1593889203828e-05,0.0,-0.0001183060070529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002823704228846,0.0025993366069712,-5.09906018440498e-06,0.0,0.0,0.0,0.0,-9.21262482354211e-05,-4.21812168739877e-05,-2.03844210901111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,earthquake,sectorRegion_model,DDS_ CONS_R3,0.023681189518034,-0.0010868526800431,-0.0003233225340003,0.0036749255941952,-0.0004548349815274,-0.0003349760615303,0.0,0.0,-0.000877476920083,-0.0002768864990301,0.0014806534002925,-0.0003460259823885,-0.0002553296430908,-0.0004210251882732,-0.0008955279822802,0.0,-0.0021193152710445,-0.302562256520463,0.0,0.0,0.0006098418958785,0.0,0.0,-0.0001351627055659,0.0040811958460117,0.0,0.0,0.0,0.0,-0.0040694050887795,-0.0023322285802741,-0.0067466082602816,-0.0021362822177135,-0.0013917759910116,-0.0023289632028113,-0.005245831652671,-0.0039751108015475,-0.0023214721617971,-0.0067313857758018,-0.0021188887241283,-0.0013633439805454,-0.0021424914039096,-0.0052684583671611,0.0003823528385376,-0.0001279496336118,0.0075254401442849,-0.0002293409968577,-0.0004453204327312,-0.0005013470878087,-0.0003961221925224,-0.0005511270911853,-0.0038324153873928,0.0,-0.0005611961145525,-3.86132895833438e-05,0.0005166414902159,0.0,-0.0010024170264591,-7.44657950527131e-05,0.0046432031414741,0.0007046651470223,-0.0002558955438769,0.0,0.0,0.0,0.0,-0.0002060099218391,0.0,-0.0011566010824814,0.0,-0.0373657283636467,0.0,0.0,0.0,0.0
SLC,earthquake,sectorRegion_model,DDS_ CONS_R4,-0.660460502261348,0.0,-4.89083016270672e-05,0.0,0.0007787562293489,0.0,0.0,0.0,-0.0001118757329626,-5.47402189606013e-05,-5.00731341121895e-05,0.000490373783265,-3.95025894746998e-05,-3.57202158534838e-05,-6.45076033843819e-05,0.0,0.0,0.0,-0.307460671021179,0.0,0.0,0.0,0.0,-1.27212289888617e-05,0.0,0.0003379675318276,0.0,0.0,0.0,-0.0005639075133573,-0.0005845014818338,-0.0003666622701335,-0.001166581922588,-0.0003169597421386,-0.0004028936625998,-0.0007805125541043,-0.0004767935881193,-0.0005828150270079,-0.000332331003801,-0.0011339715792836,-0.000261257346196,-0.0003311202465046,-0.0005346971257267,0.0,0.0,0.0,0.0019279641622875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015125039200616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,earthquake,sectorRegion_model,DDS_ CONS_R5,-0.68648666360442,-0.0003711477971611,-0.0001807913902896,-3.48471982994344e-05,-3.54534724092374e-05,0.0021555730224253,0.0,0.0,-0.0004585732620004,-0.000152203898267,-0.0001689974044533,-0.0002008825781056,0.0010852298616441,-0.000252177365996,-0.0005183499663563,0.0,0.0,0.0,0.0,-0.287369204994788,0.0,0.0,0.0,-8.19290505345328e-05,0.0,0.0,0.0023144893015164,0.0,0.0,-0.0019133169670709,-0.0013967696204387,-0.001133967989489,-0.0012728097524786,-0.0021537909261076,-0.0016416295607575,-0.003275287203135,-0.0018163913792923,-0.0014012605037497,-0.0011098860725222,-0.0012308243250216,-0.0020906468310824,-0.001558060657554,-0.0030932412214947,0.0,-1.11667540317716e-05,0.0,-0.0001142965147263,0.0043592434715492,-6.55671348948654e-05,-0.0001361923526676,-0.0001289534147627,0.0,0.0,0.0,-0.0006040514426926,0.0,0.0,-0.0003412699483987,-5.1211505103776e-05,-6.71191238309047e-05,0.0,0.0048678612525842,0.0,0.0,-0.0001543075605628,-2.62628248841e-06,-5.82204459172931e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC,earthquake,sectorRegion_model,DDS_ CONS_R6,-0.745470218981758,-0.000363899008855,-0.000171448918803,-5.85815625678734e-05,-3.48062381602543e-05,-6.29750016865421e-05,0.0024688328288171,0.0,-0.0004586638032648,-0.0001455835306788,-0.0001672640556458,-0.0001956446258849,-0.0001369054953946,0.0018313367700285,-0.0007091157962116,0.0,0.0,0.0,0.0,0.0,-0.245108594170526,0.0,0.0,-8.02964297299388e-05,0.0,0.0,0.0,0.0006442082079805,0.0,-0.0018063025452183,-0.0011727003233613,-0.0011001660824026,-0.0010520170808131,-0.000957392052185,-0.0013183087861353,-0.0048892960935631,-0.0017182641900958,-0.0011674679840685,-0.0010648085933621,-0.0009962669911328,-0.0008954096478233,-0.0012317841487468,-0.0046654750129059,0.0,-2.80928541189022e-06,0.0,-0.0001030030521066,-9.96779595674135e-05,0.0083772419132861,-0.0001921188095191,-9.9085529715385e-05,0.0,0.0,0.0,0.0,0.0006918937386588,0.0,-0.0003449243200211,-3.27011441411881e-05,-7.04555115254375e-05,0.0,0.0,0.0047232885775546,0.0,0.0,0.0,-1.15665031500078e-05,0.0,0.0,-0.0015454174057792,0.0,0.0,0.0,0.0,0.0
